tdmb_id, idmb_id, popularity, vote_average
1688, tt0068408, 11.386, 6.2
1689, tt0107426, 11.261, 6.3
1690, tt0450278, 50.564, 5.9
1691, tt0498353, 58.653, 5.8
NaN, NaN, NaN, NaN
1693, tt0365513, 6.17, 5.9
1694, tt0089885, 16.236, 7.1
NaN, NaN, NaN, NaN
1696, tt0395584, 18.917, 6.8
1697, tt0780180, 3.796, 7.1
1698, tt0187696, 8.487, 6.1
1699, tt0312358, 6.355, 5.8
1700, tt0100157, 30.725, 7.7
1701, tt0118880, 29.5, 6.7
1702, tt0109575, 4.358, 5.7
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1705, tt0069768, 23.524, 5.8
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1710, tt0112722, 13.935, 6.5
1711, tt0131502, 4.054, 6.0
1712, tt0049261, 11.744, 7.6
1713, tt0102175, 9.615, 6.4
1714, tt0060390, 16.05, 7.2
1715, tt0124315, 10.017, 7.0
1716, tt0080610, 9.578, 7.3
1717, tt0405676, 8.86, 5.8
1718, tt0033021, 3.69, 5.8
1719, tt0058458, 7.963, 7.1
1720, tt0351461, 4.692, 6.9
1721, tt0069095, 8.781, 6.8
1722, tt0238112, 10.146, 6.0
1723, tt0074554, 6.024, 7.0
1724, tt0800080, 98.631, 6.2
1725, tt0055614, 23.002, 7.3
1726, tt0371746, 172.726, 7.6
1727, tt0099141, 13.173, 6.2
NaN, NaN, NaN, NaN
1729, tt0865556, 27.359, 6.6
1730, tt0460829, 14.418, 7.1
1731, tt1012729, 7.355, 6.6
1732, tt0079753, 3.11, 5.9
NaN, NaN, NaN, NaN
1734, tt0209163, 63.833, 6.3
1735, tt0859163, 35.848, 5.4
1736, tt0805613, 1.196, 5.8
NaN, NaN, NaN, NaN
1738, tt0435705, 20.305, 6.0
1739, tt0051185, 1.161, 6.0
1740, tt0300237, 5.477, 5.0
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1770, tt0117039, 7.875, 6.9
1771, tt0458339, 143.083, 7.0
1772, tt0101588, 2.576, 7.0
1773, tt0022626, 1.897, 7.4
1774, tt0124295, 3.75, 6.9
1775, tt0109370, 8.705, 5.8
1776, tt0486358, 7.052, 7.0
1777, tt0361596, 11.093, 7.1
1778, tt0309326, 2.61, 7.7
1779, tt0098213, 7.478, 7.2
NaN, NaN, NaN, NaN
1781, tt0497116, 11.807, 7.0
1782, tt0940580, 9.576, 5.4
1783, tt0243609, 11.02, 6.5
NaN, NaN, NaN, NaN
1785, tt0097884, 4.484, 6.9
1786, tt0092593, 9.096, 7.5
1787, tt0062728, 3.195, 6.0
1788, tt0087277, 18.627, 6.6
1789, tt0052837, 1.775, 7.3
1790, tt0064409, 2.191, 5.5
1791, tt0254686, 22.306, 7.3
1792, tt0338466, 14.185, 5.3
1793, tt0085919, 2.912, 6.6
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1802, tt0112769, 6.984, 7.2
1803, tt0086896, 8.486, 6.0
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1807, tt0363589, 33.531, 7.1
1808, tt0120879, 12.405, 6.9
1809, tt0292644, 12.342, 6.2
1810, tt0045296, 8.498, 7.0
1811, tt0119809, 12.533, 6.8
1812, tt0162710, 9.516, 7.1
1813, tt0118971, 44.565, 7.4
1814, tt0496566, 1.648, 0.0
1815, tt0077234, 5.688, 5.8
1816, tt0088915, 11.262, 6.3
1817, tt0183649, 17.971, 6.8
1818, tt0054389, 9.451, 7.2
1819, tt0463034, 11.761, 5.6
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1824, tt0343660, 31.222, 6.8
1825, tt0093692, 17.531, 6.3
1826, tt0409184, 7.78, 6.6
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1829, tt0073114, 6.43, 6.9
1830, tt0399295, 27.81, 7.3
1831, tt0156841, 9.013, 5.2
1832, tt0120655, 13.479, 6.9
1833, tt0294870, 16.32, 6.8
1834, tt0037101, 6.55, 7.3
1835, tt0072973, 7.341, 6.6
1836, tt0337961, 6.372, 6.0
1837, tt0227458, 6.957, 7.1
1838, tt0425235, 2.15, 7.1
1839, tt0220967, 0.741, 6.0
1840, tt0039217, 1.903, 5.8
1841, tt0039545, 5.151, 6.0
1842, tt0068837, 3.407, 5.0
1843, tt0388888, 5.953, 6.9
1844, tt0137494, 22.365, 6.2
1845, tt0841044, 9.766, 6.3
1846, tt0064638, 3.601, 6.1
1847, tt0070334, 9.07, 7.5
1848, tt0145400, 2.854, 5.5
1849, tt0057362, 1.605, 7.0
1850, tt0125664, 12.994, 7.2
1851, tt0077156, 2.135, 5.4
1852, tt0469641, 17.626, 6.2
1853, tt0390123, 3.672, 7.2
1854, tt0069660, 1.16, 5.5
1855, tt0060227, 2.308, 7.9
NaN, NaN, NaN, NaN
1857, tt0092106, 21.899, 7.2
1858, tt0418279, 19.307, 6.7
1859, tt0031725, 7.805, 7.6
1860, tt0096815, 1.4, 7.0
1861, tt0427925, 0.6, 10.0
1862, tt0082059, 1.397, 6.6
1863, tt0065782, 8.224, 7.6
1864, tt0065828, 1.3, 6.4
1865, tt1298650, 236.804, 6.5
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1868, tt0062686, 0.6, 5.7
NaN, NaN, NaN, NaN
1870, tt0059168, 7.227, 6.7
1871, tt0058089, 15.365, 6.8
1872, tt0389328, 8.191, 5.0
1873, tt0112495, 5.238, 6.7
1874, tt0438859, 6.991, 6.8
1875, tt0060400, 9.137, 6.7
1876, tt0382222, 1.808, 6.0
1877, tt0104115, 3.438, 5.8
1878, tt0120669, 26.929, 7.2
1879, tt0061735, 14.001, 7.7
1880, tt0087985, 13.866, 6.3
1881, tt0309093, 1.946, 7.4
1882, tt0042727, 5.092, 7.0
1883, tt0104797, 15.304, 7.5
1884, tt0087225, 15.212, 6.0
1885, tt0087538, 61.382, 7.2
NaN, NaN, NaN, NaN
1887, tt0422720, 27.319, 6.6
1888, tt0060424, 7.954, 7.3
1889, tt0059248, 0.6, 5.0
1890, tt0090830, 6.098, 7.0
1891, tt0080684, 35.942, 8.4
1892, tt0086190, 31.719, 7.9
1893, tt0120915, 47.571, 6.5
1894, tt0121765, 39.463, 6.5
1895, tt0121766, 38.554, 7.4
1896, tt0445691, 4.47, 6.7
NaN, NaN, NaN, NaN
1898, tt0307026, 0.6, 0.0
1899, tt0425985, 6.754, 6.4
1900, tt0181865, 19.486, 7.1
1901, tt0385267, 11.68, 6.0
1902, tt0125659, 15.799, 7.5
1903, tt0259711, 20.718, 6.8
1904, tt0397535, 22.846, 7.7
1905, tt0065465, 1.528, 5.3
1906, tt0079924, 1.784, 6.6
1907, tt0163978, 19.959, 6.4
1908, tt0053946, 7.766, 7.8
1909, tt0112883, 9.854, 6.6
1910, tt0441795, 0.912, 5.6
1911, tt0120657, 25.281, 6.6
1912, tt0810868, 3.749, 6.7
1913, tt0369702, 12.887, 7.6
1914, tt0487027, 1.41, 6.2
1915, tt0102397, 10.016, 5.6
NaN, NaN, NaN, NaN
1917, tt0326036, 1.984, 6.1
1918, tt0388311, 1.957, 6.9
1919, tt0491747, 8.336, 7.1
1920, tt0050271, 6.188, 6.2
1921, tt0230838, 19.621, 6.8
1922, tt0762110, 7.466, 6.9
1923, tt0105665, 20.925, 7.3
1924, tt0078346, 41.788, 7.1
1925, tt0389738, 2.682, 6.1
1926, tt0328802, 7.993, 6.6
1927, tt0286716, 62.449, 5.5
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1930, tt0948470, 960.145, 6.6
1931, tt0775539, 23.978, 6.8
NaN, NaN, NaN, NaN
1933, tt0230600, 31.3, 7.6
1934, tt0138097, 14.997, 6.9
1935, tt0410639, 3.326, 5.5
1936, tt0047422, 10.804, 6.6
1937, tt0051429, 7.324, 6.7
1938, tt0044357, 7.417, 7.1
1939, tt0037008, 8.409, 7.7
1940, tt0053182, 3.977, 6.5
1941, tt0053804, 9.414, 6.7
1942, tt0058997, 5.775, 7.2
1943, tt0073637, 1.524, 4.5
1944, tt0348593, 9.441, 6.1
1945, tt0110638, 7.569, 6.6
1946, tt0120907, 12.665, 6.9
1947, tt0350261, 12.369, 6.7
1948, tt0479884, 31.535, 6.6
1949, tt0443706, 33.214, 7.5
1950, tt0338216, 9.475, 5.6
1951, tt0342735, 8.338, 6.9
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1954, tt0289879, 41.285, 7.5
1955, tt0080678, 16.049, 8.1
1956, tt0302674, 8.247, 6.2
1957, tt0278435, 21.214, 6.6
1958, tt0283832, 8.02, 7.0
1959, tt0120257, 3.851, 6.6
NaN, NaN, NaN, NaN
1961, tt0489235, 7.723, 6.0
1962, tt0325733, 5.282, 6.3
1963, tt0456470, 9.221, 6.9
1964, tt0441762, 4.021, 6.7
1965, tt0120787, 18.184, 6.5
1966, tt0346491, 24.001, 5.9
1967, tt0384814, 9.835, 5.2
1968, tt0119141, 11.875, 6.4
1969, tt0416496, 15.902, 6.0
1970, tt0391198, 59.887, 5.9
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1975, tt0433386, 37.077, 5.5
1976, tt0030287, 6.848, 7.1
1977, tt1053859, 31.462, 5.5
1978, tt0042994, 10.646, 6.7
1979, tt0486576, 45.755, 5.6
1980, tt0951318, 3.137, 5.3
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN
1984, tt0048918, 8.854, 6.7
1985, tt0387131, 16.312, 7.0
1986, tt0388505, 6.772, 7.4
